Time,Counter,Direction,RPM,dt
2.6500706672668457,6,0,4.232601619100857e-10,1701081426.4937875
2.6605007648468018,6,0,0.5414398946631065,1.3297874927520752
2.670891046524048,6,0,4.2326016190750034e-10,1701081426.5041778
2.681137800216675,6,0,0.5372997010414178,1.3400342464447021
2.691406726837158,6,0,4.232601619049453e-10,1701081426.5144467
2.7018094062805176,6,0,0.5331607764846332,1.3504369258880615
2.714736223220825,6,0,4.2326016190172885e-10,1701081426.5273736
2.72519588470459,6,0,0.5290629770704838,1.3608965873718262
2.7357094287872314,6,0,4.232601618991129e-10,1701081426.537887
2.746070384979248,6,0,0.5250654797703057,1.3712575435638428
2.7566580772399902,6,0,4.2326016189647847e-10,1701081426.5484748
2.7673442363739014,6,0,0.5210053047707052,1.381943702697754
2.778735399246216,6,0,4.2326016189364414e-10,1701081426.559866
2.7891762256622314,6,0,0.5170985348840873,1.3923845291137695
2.799609422683716,6,0,4.232601618910482e-10,1701081426.5702991
2.8099892139434814,6,0,0.513272250757187,1.4027643203735352
2.8222861289978027,6,0,4.2326016188798845e-10,1701081426.582596
2.8328187465667725,6,0,0.5094470812681339,1.4132969379425049
2.8434512615203857,6,0,4.232601618853429e-10,1701081426.5932286
2.8542308807373047,6,0,0.50559079593036,1.4240765571594238
2.8651480674743652,6,0,4.2326016188262656e-10,1701081426.6041458
2.87544846534729,6,0,0.5019601001493798,1.4343769550323486
2.8864102363586426,6,0,4.2326016187989903e-10,1701081426.6151075
2.8967552185058594,6,0,0.49836579723127084,1.4447219371795654
2.907109022140503,6,0,4.2326016187732283e-10,1701081426.6254613
2.9175100326538086,6,0,0.4948035498591893,1.455122947692871
2.9278950691223145,6,0,4.232601618747388e-10,1701081426.6358464
2.93822979927063,6,0,0.491314086300094,1.4654576778411865
2.948493242263794,6,0,4.232601618721851e-10,1701081426.6461098
2.958794116973877,6,0,0.4878846873394531,1.4757585525512695
2.9691293239593506,6,0,4.232601618696135e-10,1701081426.656445
2.979529857635498,6,0,0.4844703414812102,1.486159086227417
2.9898524284362793,6,0,4.2326016186704506e-10,1701081426.6667676
3.0004892349243164,6,0,0.48102750916411985,1.496795892715454
3.0108442306518555,6,0,4.2326016186446855e-10,1701081426.6771226
3.02114200592041,6,0,0.4777407106773404,1.5070936679840088
3.031622886657715,6,0,4.2326016186186076e-10,1701081426.6876035
3.0419557094573975,6,0,0.4744875645528952,1.5174264907836914
3.0525107383728027,6,0,4.232601618592344e-10,1701081426.6981585
3.062832832336426,6,0,0.4712817326020211,1.5277485847473145
3.0731418132781982,6,0,4.2326016185666937e-10,1701081426.7084675
3.083754539489746,6,0,0.46803049119275053,1.5383613109588623
3.0941736698150635,6,0,4.232601618540769e-10,1701081426.7188866
3.1048059463500977,6,0,0.46481793456929793,1.5489935874938965
3.1155290603637695,6,0,4.232601618514088e-10,1701081426.7296097
3.1257824897766113,6,0,0.4617613451833621,1.5592470169067383
3.1360676288604736,6,0,4.2326016184884967e-10,1701081426.7398949
3.146420478820801,6,0,0.4587156352383784,1.5695998668670654
3.156674861907959,6,0,4.232601618462982e-10,1701081426.7501493
3.1669387817382812,6,0,0.45573549192181795,1.5798637866973877
3.177264928817749,6,0,4.2326016184372885e-10,1701081426.7604754
3.18760347366333,6,0,0.45277257221814415,1.5902023315429688
3.1979517936706543,6,0,4.23260161841154e-10,1701081426.7708237
3.208397388458252,6,0,0.44981784448412504,1.6006479263305664
3.222642183303833,6,0,4.2326016183760963e-10,1701081426.7850685
3.2329037189483643,6,0,0.44695249298320294,1.6109094619750977
3.243140459060669,6,0,4.232601618350626e-10,1701081426.7953053
3.253525972366333,6,0,0.4440894537869746,1.6212949752807617
3.2646708488464355,6,0,4.2326016183228946e-10,1701081426.8064501
3.2749898433685303,6,0,0.4412808503269898,1.6316139698028564
3.2852487564086914,6,0,4.232601618297369e-10,1701081426.816709
3.295543670654297,6,0,0.43851398027927885,1.641908884048462
3.3059256076812744,6,0,4.2326016182715365e-10,1701081426.827091
3.3162379264831543,6,0,0.43577700053593704,1.6522212028503418
3.326472759246826,6,0,4.232601618246071e-10,1701081426.8373258
3.3372278213500977,6,0,0.4329586748612335,1.6629762649536133
3.3476102352142334,6,0,4.2326016182202374e-10,1701081426.8477082
3.358060121536255,6,0,0.43025501869392424,1.6734261512756348
3.3685131072998047,6,0,4.232601618194228e-10,1701081426.8581612
3.3806228637695312,6,0,0.42716384545203795,1.6855359077453613
3.390822649002075,6,0,4.2326016181688493e-10,1701081426.868361
3.401120901107788,6,0,0.42456981764256324,1.6958341598510742
3.411410331726074,6,0,4.2326016181432476e-10,1701081426.8786504
3.4217631816864014,6,0,0.42199360085362947,1.7061870098114014
3.432835817337036,6,0,4.232601618115697e-10,1701081426.889723
3.4432950019836426,6,0,0.4194224775754236,1.7166461944580078
3.45406436920166,6,0,4.232601618088901e-10,1701081426.9004924
3.4643561840057373,6,0,0.41692289829653684,1.726938009262085
3.4746556282043457,6,0,4.2326016180632737e-10,1701081426.9107919
3.4850475788116455,6,0,0.4144290472341424,1.7373299598693848
3.495676279067993,6,0,4.232601618036827e-10,1701081426.9214206
3.5061721801757812,6,0,0.4119403517679176,1.7478258609771729
3.516564130783081,6,0,4.2326016180109705e-10,1701081426.9318125
3.5274500846862793,6,0,0.40939055160039106,1.758711814880371
3.53771710395813,6,0,4.232601617985424e-10,1701081426.9420795
3.5480480194091797,6,0,0.4069997788380792,1.769042730331421
3.5585458278656006,6,0,4.232601617959304e-10,1701081426.9525774
3.5689268112182617,6,0,0.4046253820622222,1.779423713684082
3.5796830654144287,6,0,4.23260161793254e-10,1701081426.9633336
3.5901541709899902,6,0,0.4022582736441544,1.7898948192596436
3.6005539894104004,6,0,4.2326016179066636e-10,1701081426.9737334
3.610992670059204,6,0,0.3999259026378248,1.8003334999084473
3.6213014125823975,6,0,4.2326016178810137e-10,1701081426.9840422
3.6318359375,6,0,0.3975993778283,1.8108680248260498
3.642237901687622,6,0,4.232601617855131e-10,1701081426.9944441
3.6530494689941406,6,0,0.39523964758101315,1.8216795921325684
3.663337469100952,6,0,4.232601617829533e-10,1701081427.0047321
3.6736176013946533,6,0,0.3930217408166484,1.8319597244262695
3.688615560531616,6,0,4.232601617792216e-10,1701081427.01973
3.6988685131073,6,0,0.39083435316042864,1.8422126770019531
3.711064338684082,6,0,4.23260161776187e-10,1701081427.031926
3.7213258743286133,6,0,0.3886693780052099,1.8524742126464844
3.731557846069336,6,0,4.232601617736411e-10,1701081427.042158
3.741814613342285,6,0,0.38652924537237326,1.8627309799194336
3.7522120475769043,6,0,4.2326016177105406e-10,1701081427.0525553
3.7625269889831543,6,0,0.3844006128212844,1.8730459213256836
3.7728872299194336,6,0,4.232601617684762e-10,1701081427.0629156
3.7834129333496094,6,0,0.38225251991323844,1.8835716247558594
3.793916940689087,6,0,4.232601617658626e-10,1701081427.0734196
3.804178237915039,6,0,0.3801813727298352,1.8938329219818115
3.8144590854644775,6,0,4.2326016176330457e-10,1701081427.0837004
3.8247122764587402,6,0,0.37813415847807674,1.9040861129760742
3.83512806892395,6,0,4.232601617607129e-10,1701081427.0941162
3.845620632171631,6,0,0.3760618505477674,1.9145786762237549
3.8559608459472656,6,0,4.232601617581401e-10,1701081427.1044564
3.8663015365600586,6,0,0.37404164164198883,1.9249193668365479
3.8765687942504883,6,0,4.232601617555854e-10,1701081427.1147237
3.886850595474243,6,0,0.3720543434363844,1.9352011680603027
3.8970859050750732,6,0,4.232601617530387e-10,1701081427.124959
3.907397985458374,6,0,0.37008229092040096,1.9455132484436035
3.9176828861236572,6,0,4.232601617504796e-10,1701081427.135244
3.927985429763794,6,0,0.3681328287225388,1.9558157920837402
3.9382572174072266,6,0,4.232601617479238e-10,1701081427.1455157
3.9487242698669434,6,0,0.3661731586572296,1.966282844543457
3.959207534790039,6,0,4.2326016174531535e-10,1701081427.155999
3.9695706367492676,6,0,0.36425339665604184,1.9766459465026855
3.98034930229187,6,0,4.232601617426334e-10,1701081427.1667776
3.990947961807251,6,0,0.36231070791164316,1.9872446060180664
4.002358675003052,6,0,4.2326016173979423e-10,1701081427.1781883
4.0126142501831055,6,0,0.36045053050665404,1.9975001811981201
4.023617506027222,6,0,4.232601617370564e-10,1701081427.1891916
4.033977746963501,6,0,0.35859066300765285,2.0078604221343994
4.044505834579468,6,0,4.2326016173443684e-10,1701081427.1997197
4.055163621902466,6,0,0.3566973023213622,2.0185182094573975
4.065496921539307,6,0,4.2326016173186576e-10,1701081427.210053
4.0757834911346436,6,0,0.35488875392741037,2.0288047790527344
4.086028814315796,6,0,4.232601617293165e-10,1701081427.2202983
4.0964648723602295,6,0,0.3530725684293918,2.039240837097168
4.107257604598999,6,0,4.232601617266311e-10,1701081427.231091
4.117579460144043,6,0,0.35129445055999026,2.049562692642212
4.127797365188599,6,0,4.232601617240887e-10,1701081427.241309
4.138085126876831,6,0,0.3495399379534261,2.0598504543304443
4.148682355880737,6,0,4.232601617214519e-10,1701081427.2519062
4.1589860916137695,6,0,0.3478001800329293,2.0701541900634766
4.169270277023315,6,0,4.2326016171889303e-10,1701081427.2621903
4.179719924926758,6,0,0.34605338453261464,2.080603837966919
4.191003799438477,6,0,4.2326016171608537e-10,1701081427.2734742
4.201304912567139,6,0,0.34434850786628934,2.090904951095581
4.211591005325317,6,0,4.2326016171352597e-10,1701081427.2837603
4.221970796585083,6,0,0.3426475172483984,2.1012847423553467
4.232675313949585,6,0,4.232601617108625e-10,1701081427.2944648
4.243046760559082,6,0,0.3409645963024651,2.1116561889648438
4.2533228397369385,6,0,4.2326016170830564e-10,1701081427.304741
4.263603210449219,6,0,0.3393126890228782,2.121936559677124
4.274059295654297,6,0,4.23260161705704e-10,1701081427.315197
4.284497976303101,6,0,0.33765164141089443,2.1323752403259277
4.296729564666748,6,0,4.2326016170266054e-10,1701081427.3274286
4.3072898387908936,6,0,0.3359877117836505,2.1429355144500732
4.317802429199219,6,0,4.2326016170004484e-10,1701081427.3379412
4.328203916549683,6,0,0.33436475544606525,2.153337001800537
4.338464736938477,6,0,4.2326016169749175e-10,1701081427.348202
4.348714113235474,6,0,0.3327807973320225,2.163586378097534
4.3589582443237305,6,0,4.232601616949428e-10,1701081427.3584461
4.369215726852417,6,0,0.3312105404813155,2.1738438606262207
4.379492282867432,6,0,4.232601616923858e-10,1701081427.3687227
4.3898468017578125,6,0,0.3296403874081015,2.1841983795166016
4.40022611618042,6,0,4.232601616898032e-10,1701081427.379102
4.4105610847473145,6,0,0.32808797397805867,2.194533348083496
4.420867204666138,6,0,4.232601616872389e-10,1701081427.389408
4.431121349334717,6,0,0.3265620847210434,2.204787492752075
4.441357374191284,6,0,4.23260161684692e-10,1701081427.3996441
4.451631546020508,6,0,0.3250473842388933,2.215061664581299
4.461901426315308,6,0,4.232601616821367e-10,1701081427.409914
4.472292423248291,6,0,0.32352968564610346,2.2254526615142822
4.482637405395508,6,0,4.2326016167956266e-10,1701081427.420259
4.493244647979736,6,0,0.3219949513339514,2.2360599040985107
4.503548622131348,6,0,4.232601616769988e-10,1701081427.430563
4.5138490200042725,6,0,0.32051848466522426,2.2463603019714355
4.5241148471832275,6,0,4.232601616744445e-10,1701081427.4408288
4.534911394119263,6,0,0.3189853644191811,2.2571568489074707
4.5456249713897705,6,0,4.2326016167177874e-10,1701081427.4515424
4.5584118366241455,6,0,0.31718848159730545,2.2699437141418457
4.5695295333862305,6,0,4.232601616690125e-10,1701081427.46266
4.579943895339966,6,0,0.31573988644484324,2.280358076095581
4.59027361869812,6,0,4.2326016166644223e-10,1701081427.4729898
4.600632905960083,6,0,0.3143120192465314,2.290717363357544
4.610966205596924,6,0,4.232601616638711e-10,1701081427.483323
4.621309757232666,6,0,0.31289914808800307,2.301060914993286
4.631701946258545,6,0,4.232601616612854e-10,1701081427.4937153
4.642435312271118,6,0,0.3114463972489493,2.3117942810058594
4.653001546859741,6,0,4.232601616586563e-10,1701081427.5042815
